Timestamp,Pressure [torr]
2017-08-04 19:31:36.910133,7.635E+2
2017-08-04 19:31:37.912180,7.626E+2
2017-08-04 19:31:38.913699,7.638E+2
2017-08-04 19:31:39.915687,7.626E+2
2017-08-04 19:31:40.917303,7.637E+2
2017-08-04 19:31:41.918850,7.626E+2
2017-08-04 19:31:42.920182,7.628E+2
2017-08-04 19:31:43.922173,7.617E+2
