Timestamp,Pressure [torr]
2017-08-04 19:23:55.693459,7.615E+2
2017-08-04 19:23:56.695010,7.623E+2
2017-08-04 19:23:57.695997,7.617E+2
2017-08-04 19:23:58.697897,7.626E+2
2017-08-04 19:23:59.699734,7.615E+2
2017-08-04 19:24:00.702187,7.625E+2
2017-08-04 19:24:01.704692,7.618E+2
