Timestamp,Pressure [torr]
2017-08-04 18:43:47.319993,7.564E+2
2017-08-04 18:43:48.322096,7.554E+2
2017-08-04 18:43:49.323668,7.566E+2
2017-08-04 18:43:50.325486,7.554E+2
2017-08-04 18:43:51.326494,7.561E+2
2017-08-04 18:43:52.328955,7.554E+2
2017-08-04 18:43:53.331031,7.561E+2
2017-08-04 18:43:54.331860,7.557E+2
2017-08-04 18:43:55.332988,7.557E+2
2017-08-04 18:43:56.333641,7.565E+2
2017-08-04 18:43:57.335537,7.550E+2
2017-08-04 18:43:58.338018,7.565E+2
2017-08-04 18:43:59.338497,7.554E+2
