Timestamp,Pressure [torr]
2017-08-04 19:46:29.454682,7.634E+2
2017-08-04 19:46:30.456975,7.626E+2
2017-08-04 19:46:31.460386,7.636E+2
2017-08-04 19:46:32.460881,7.628E+2
2017-08-04 19:46:33.462459,7.630E+2
2017-08-04 19:46:34.465963,7.624E+2
2017-08-04 19:46:35.467588,7.628E+2
2017-08-04 19:46:36.469662,7.624E+2
2017-08-04 19:46:37.471090,7.624E+2
2017-08-04 19:46:38.474538,7.631E+2
2017-08-04 19:46:39.476914,7.620E+2
2017-08-04 19:46:40.479162,7.630E+2
2017-08-04 19:46:41.479695,7.620E+2
