Timestamp,Pressure [torr]
2017-08-04 19:31:19.696534,7.621E+2
2017-08-04 19:31:20.698534,7.633E+2
2017-08-04 19:31:21.701017,7.620E+2
2017-08-04 19:31:22.703026,7.631E+2
2017-08-04 19:31:23.704189,7.620E+2
2017-08-04 19:31:24.707716,7.631E+2
2017-08-04 19:31:25.708690,7.622E+2
