Timestamp,Pressure [torr]
2017-08-04 19:23:41.119078,7.627E+2
2017-08-04 19:23:42.121025,7.629E+2
2017-08-04 19:23:43.122648,7.622E+2
2017-08-04 19:23:44.124112,7.629E+2
2017-08-04 19:23:45.125649,7.623E+2
2017-08-04 19:23:46.127139,7.633E+2
2017-08-04 19:23:47.129113,7.623E+2
