Timestamp,Pressure [torr]
2017-08-08 18:35:18.086000,7.570E+2
2017-08-08 18:35:19.086000,7.577E+2
2017-08-08 18:35:20.088000,7.573E+2
2017-08-08 18:35:21.090000,7.577E+2
2017-08-08 18:35:22.091000,7.576E+2
2017-08-08 18:35:23.093000,7.574E+2
2017-08-08 18:35:24.095000,7.581E+2
2017-08-08 18:35:25.096000,7.569E+2
2017-08-08 18:35:26.097000,7.581E+2
2017-08-08 18:35:27.098000,7.569E+2
2017-08-08 18:35:28.099000,7.581E+2
