Timestamp,Pressure [torr]
2017-08-04 11:04:23.481915,7.602E+2
2017-08-04 11:04:24.585765,7.613E+2
2017-08-04 11:04:25.686549,7.602E+2
2017-08-04 11:04:26.789261,7.614E+2
2017-08-04 11:04:27.891559,7.602E+2
