Timestamp,Pressure [torr]
2017-08-04 19:43:59.727000,7.631E+2
2017-08-04 19:44:00.741000,7.626E+2
2017-08-04 19:44:01.756000,7.633E+2
2017-08-04 19:44:02.771000,7.627E+2
2017-08-04 19:44:03.791000,7.633E+2
