Timestamp,Pressure [torr]
2017-08-04 18:01:07.743000,7.539E+2
2017-08-04 18:01:08.745000,7.554E+2
2017-08-04 18:01:09.746000,7.541E+2
2017-08-04 18:01:10.748000,7.554E+2
2017-08-04 18:01:11.749000,7.542E+2
2017-08-04 18:01:12.751000,7.551E+2
2017-08-04 18:01:13.752000,7.542E+2
2017-08-04 18:01:14.752000,7.550E+2
2017-08-04 18:01:15.754000,7.544E+2
2017-08-04 18:01:16.755000,7.550E+2
2017-08-04 18:01:17.755000,7.546E+2
2017-08-04 18:01:18.756000,7.545E+2
2017-08-04 18:01:19.757000,7.553E+2
